Timestamps,Content
01:16:14.240 --> 01:16:17.060,就是有一个比较
01:16:17.060 --> 01:16:19.880,就是神的就是
01:16:19.880 --> 01:16:21.920,就是
01:16:21.920 --> 01:16:25.260,普通的方面这个普通的方面就是在
01:16:25.260 --> 01:16:27.040,可以说是
01:16:27.040 --> 01:16:29.860,教会上
01:16:29.860 --> 01:16:31.400,政治性的
01:16:31.400 --> 01:16:35.240,方面不是神学上的方面
01:16:35.240 --> 01:16:37.040,那么中国的那个
01:16:37.040 --> 01:16:39.340,基督教
01:16:39.340 --> 01:16:44.720,也属于比较就是离天主教很远的
01:16:44.720 --> 01:16:49.320,就是组织
01:16:49.320 --> 01:16:50.600,可以说
01:16:50.600 --> 01:16:57.520,从60年代1960年代以来
01:16:57.520 --> 01:16:58.540,就是
01:16:58.540 --> 01:17:04.680,特别是北欧的就是还有德国北部的
01:17:04.680 --> 01:17:05.720,卢德教
01:17:05.720 --> 01:17:07.000,他们
01:17:07.000 --> 01:17:07.760,卢德宗
01:17:07.760 --> 01:17:11.100,他们开始
01:17:11.100 --> 01:17:13.920,慢慢就是
01:17:13.920 --> 01:17:15.440,跟
01:17:15.440 --> 01:17:18.780,所有的那个新教的
01:17:18.780 --> 01:17:20.320,教派
01:17:20.320 --> 01:17:22.620,就是开始
01:17:22.620 --> 01:17:24.400,就是联合起来
01:17:24.400 --> 01:17:25.440,联合起来
01:17:25.440 --> 01:17:27.220,美国
01:17:27.220 --> 01:17:34.140,仍然一直到现在就是没有那个趋势
01:17:34.140 --> 01:17:35.160,好的
01:17:35.160 --> 01:17:36.700,特别感谢
01:17:36.700 --> 01:17:37.980,我
01:17:37.980 --> 01:17:42.580,老汪教授我看到这里就想起我做的这个研究吗
01:17:42.580 --> 01:17:44.900,因为是研究警教的嘛
01:17:44.900 --> 01:17:46.420,你看
01:17:46.420 --> 01:17:49.760,我不知道就是说有没有可能有一种就是
01:17:49.760 --> 01:17:52.580,现代的这种宣教运动的发展
01:17:52.580 --> 01:17:57.180,可以给我的就是我警教的研究做一个参考
01:17:57.180 --> 01:18:00.760,您看我看到这个
01:18:00.760 --> 01:18:04.100,现在很多的宣教的中心都到了香港
01:18:04.100 --> 01:18:06.660,马来西亚台湾这地区
01:18:06.700 --> 01:18:09.780,因为我研究的是吐鲁番嘛
01:18:09.780 --> 01:18:11.300,所以会想到同样
01:18:11.300 --> 01:18:12.340,非常类似的情况
01:18:12.340 --> 01:18:13.360,对啊对对对
01:18:13.360 --> 01:18:16.180,他们从长安就推到了吐鲁番
01:18:16.180 --> 01:18:17.460,就是这样子
01:18:17.460 --> 01:18:22.060,就是可能找一个政治更加相对宽容的环境
01:18:22.060 --> 01:18:23.080,但我觉得
01:18:23.080 --> 01:18:24.100,您这个讲座
01:18:24.100 --> 01:18:27.440,一个最给我的一个非常大的一个启发是
01:18:27.440 --> 01:18:32.820,原来卢德宗跟北欧的这一群这个卢德宗的信徒有那么深远的联系
01:18:32.820 --> 01:18:34.860,然后北欧的这个
01:18:34.860 --> 01:18:36.660,像马丁路德的一些神学思想
01:18:36.660 --> 01:18:38.700,不只是神学思想
01:18:38.700 --> 01:18:40.240,包括一些他的社会啊
01:18:40.240 --> 01:18:41.020,神学啊
01:18:41.020 --> 01:18:42.300,政治上的借鉴
01:18:42.300 --> 01:18:45.620,对中国的近代社会都产生了深远的影响
01:18:45.620 --> 01:18:50.220,其实如果是从一个类比的角度来看的话就是
01:18:50.220 --> 01:18:52.020,是完全是
01:18:52.020 --> 01:18:55.100,如果是看到唐代的警教的话
01:18:55.100 --> 01:18:57.660,有没有可能出现类似的情况
01:18:57.660 --> 01:19:02.000,但是我们现在唯一的一个大的缺乏是说
01:19:02.000 --> 01:19:05.340,对于唐代警教我们的资料实在是太少了
01:19:05.340 --> 01:19:07.900,我觉得卢德宗是有很多啊
01:19:07.900 --> 01:19:10.720,我们可以说是这样论断的
01:19:10.720 --> 01:19:13.020,如果对
01:19:13.020 --> 01:19:15.840,如果就是唐朝的
01:19:15.840 --> 01:19:16.860,传教士
01:19:16.860 --> 01:19:19.940,他们不是苏德人的话或者就是
01:19:19.940 --> 01:19:23.520,亚洲西部的人的话
01:19:23.520 --> 01:19:26.080,他们很可能是就是北欧的人
01:19:26.080 --> 01:19:27.100,因为
01:19:27.100 --> 01:19:30.420,北欧人的那个人格是比较
01:19:30.420 --> 01:19:32.480,比较怎么说呢就是
01:19:32.480 --> 01:19:34.520,他们
01:19:34.520 --> 01:19:35.300,他们
01:19:35.300 --> 01:19:37.340,不管生活就是
01:19:37.340 --> 01:19:38.880,生活情况
01:19:38.880 --> 01:19:40.160,舒不舒服
01:19:40.160 --> 01:19:42.220,他们很想
01:19:42.220 --> 01:19:45.280,他们一般就是很想就是把
01:19:45.280 --> 01:19:48.360,他们自己的那个工作就是
01:19:48.360 --> 01:19:51.420,或思想就是放在
01:19:51.420 --> 01:19:53.740,就是
01:19:53.740 --> 01:19:56.540,社会上就是格过
01:19:56.540 --> 01:19:58.860,的社会里面
01:19:58.860 --> 01:19:59.880,所以
01:19:59.880 --> 01:20:01.660,以前也有
01:20:01.660 --> 01:20:03.980,就是北欧人就是去
01:20:03.980 --> 01:20:05.000,就是亚洲
01:20:05.000 --> 01:20:06.020,但是
01:20:06.020 --> 01:20:07.560,只是
01:20:07.560 --> 01:20:08.580,就是
01:20:08.580 --> 01:20:10.120,基督教之前
01:20:10.120 --> 01:20:10.880,所以
01:20:10.880 --> 01:20:12.420,因为基督教在
01:20:12.420 --> 01:20:15.500,天主教在北欧是比较比较
01:20:15.500 --> 01:20:17.800,是
01:20:17.800 --> 01:20:19.600,就是
01:20:19.600 --> 01:20:21.640,那个
01:20:21.640 --> 01:20:25.740,以前就是1000年以前的一回事
01:20:25.740 --> 01:20:27.520,所以
01:20:27.520 --> 01:20:29.060,对
01:20:29.060 --> 01:20:32.140,欧洲所有的地区来说
01:20:32.140 --> 01:20:34.960,是比较往期的一回事
01:20:35.000 --> 01:20:39.600,你看就是中国中国的那个
01:20:39.600 --> 01:20:41.660,天主教那个
01:20:41.660 --> 01:20:43.440,基督那个基督教
01:20:43.440 --> 01:20:47.040,到了就是几百年就是
01:20:47.040 --> 01:20:50.360,比北欧来说就是到了几百
01:20:50.360 --> 01:20:51.640,几百年以前
01:20:51.640 --> 01:20:53.940,所以他们
01:20:53.940 --> 01:20:56.240,还是很发达
01:20:56.240 --> 01:20:59.320,还有别的问题吗
01:20:59.320 --> 01:21:01.120,还有一个问题那个
01:21:01.120 --> 01:21:04.960,说路德宗的神学思想在今天中国教会
01:21:05.000 --> 01:21:09.860,神学思想中还有哪些表现
01:21:09.860 --> 01:21:10.640,好
01:21:10.640 --> 01:21:15.240,还是比较复杂的一个问题就是
01:21:15.240 --> 01:21:18.060,我看就是
01:21:18.060 --> 01:21:19.840,我最后就是
01:21:19.840 --> 01:21:22.160,给你们就是
01:21:22.160 --> 01:21:24.720,提到的
01:21:24.720 --> 01:21:27.780,就是
01:21:27.780 --> 01:21:29.840,有两种
01:21:29.840 --> 01:21:31.360,就是
01:21:31.360 --> 01:21:33.920,比较有矛盾的
01:21:33.920 --> 01:21:34.700,想法
01:21:34.700 --> 01:21:36.240,一个是
01:21:36.240 --> 01:21:37.520,就是那个
01:21:37.520 --> 01:21:40.080,当然是福利国家
01:21:40.080 --> 01:21:41.100,那个社会
01:21:41.100 --> 01:21:43.400,稳定的那个稳定的
01:21:43.400 --> 01:21:44.420,方面
01:21:44.420 --> 01:21:45.700,当然也是
01:21:45.700 --> 01:21:49.300,国家制度的一个问题所以他
01:21:49.300 --> 01:21:50.820,如果
01:21:50.820 --> 01:21:53.140,在
01:21:53.140 --> 01:21:55.940,那个三次
01:21:55.940 --> 01:21:58.000,就是基督教制度之内
01:21:58.000 --> 01:22:00.300,每一个
01:22:00.300 --> 01:22:01.060,教派
01:22:01.060 --> 01:22:03.380,比如说那个悉尼教
01:22:03.380 --> 01:22:04.400,像
01:22:04.400 --> 01:22:06.960,就是支持
01:22:06.960 --> 01:22:07.720,就是
01:22:07.720 --> 01:22:09.520,治理中国的国家的话
01:22:09.520 --> 01:22:11.560,那当然是个好事
01:22:11.560 --> 01:22:13.880,但是如果他们
01:22:13.880 --> 01:22:17.460,认为就是是下一半就是那个自由方面
01:22:17.460 --> 01:22:22.060,如果他们那个国家就是影响到就是那个
01:22:22.060 --> 01:22:23.600,教派的自由的话
01:22:23.600 --> 01:22:24.360,那
01:22:24.360 --> 01:22:26.420,有的时候对
01:22:26.420 --> 01:22:28.720,就是个人那个
01:22:28.720 --> 01:22:29.480,信徒的
01:22:29.480 --> 01:22:32.040,个人信徒就是会有
01:22:32.040 --> 01:22:33.080,就是
01:22:33.080 --> 01:22:34.360,会有问题的
01:22:34.400 --> 01:22:36.200,所以
01:22:36.200 --> 01:22:39.520,我说是比较复杂的一个问题就是
01:22:39.520 --> 01:22:41.060,得看就是
01:22:41.060 --> 01:22:42.840,具体的情况
01:22:42.840 --> 01:22:44.900,就是
01:22:44.900 --> 01:22:47.200,每一个地方就是每一个教会
01:22:47.200 --> 01:22:48.740,具体的情况
01:22:48.740 --> 01:22:49.500,以后
01:22:49.500 --> 01:22:51.300,才能说就是
01:22:51.300 --> 01:22:52.060,怎么能
01:22:52.060 --> 01:22:53.340,解决的
01:22:53.340 --> 01:22:54.360,我们
01:22:54.360 --> 01:22:55.900,我们可以就是
01:22:55.900 --> 01:22:59.480,就是就是您可以就是寄给我一个
01:22:59.480 --> 01:23:01.020,电邮然后
01:23:01.020 --> 01:23:04.360,那个email然后我可以就是继续
01:23:04.360 --> 01:23:09.220,再就是给你我的看法
01:23:09.220 --> 01:23:10.240,好的
01:23:10.240 --> 01:23:12.560,还有一个问题问得比较专业
01:23:12.560 --> 01:23:15.880,后面有两本杂志
01:23:15.880 --> 01:23:18.440,Argemini
01:23:18.440 --> 01:23:19.720,Mission
01:23:19.720 --> 01:23:22.540,这是德语吧我不太会读了
01:23:22.540 --> 01:23:26.120,你看这个呢
01:23:26.120 --> 01:23:30.220,是这个吗
01:23:30.220 --> 01:23:32.780,Argemini Missions at Shift
01:23:32.780 --> 01:23:33.280,Yeah
01:23:33.280 --> 01:23:34.320,还有New Internet
01:23:34.360 --> 01:23:35.380,Mission at Shift
01:23:35.380 --> 01:23:37.180,这个是阿尼干的吗
01:23:37.180 --> 01:23:39.480,那个宣教还是什么
01:23:39.480 --> 01:23:42.040,这是德国
01:23:42.040 --> 01:23:45.120,柏林就是的一个
01:23:45.120 --> 01:23:46.400,宣教杂志
01:23:46.400 --> 01:23:49.980,对是传教杂志但是
01:23:49.980 --> 01:23:56.120,Mission at Shift就是传教学
01:23:56.120 --> 01:24:02.260,传教学是那时候从那时候以来就是
01:24:02.260 --> 01:24:03.280,就是跟
01:24:03.280 --> 01:24:04.320,历史学和
01:24:04.320 --> 01:24:08.160,神学就是不太一样的一种那个学派
01:24:08.160 --> 01:24:13.280,在英国也会有但是德国就是
01:24:13.280 --> 01:24:15.080,影响到了
01:24:15.080 --> 01:24:16.360,就是
01:24:16.360 --> 01:24:21.980,因为那时候有一个
01:24:21.980 --> 01:24:23.780,多大部分是
01:24:23.780 --> 01:24:26.340,就是历史学
01:24:26.340 --> 01:24:30.440,就是理论学但是他不是学
01:24:30.440 --> 01:24:31.960,他不是写是
01:24:31.960 --> 01:24:34.020,神学就是theology
01:24:34.020 --> 01:24:37.100,如果是这样的话那
01:24:37.100 --> 01:24:40.160,以前也有学派
01:24:40.160 --> 01:24:44.260,但是这个这样的那个学派一直到
01:24:44.260 --> 01:24:47.340,1950 60年代会有
01:24:47.340 --> 01:24:51.420,然后就是他变成了那个历史类的
01:24:51.420 --> 01:24:52.700,一种那个学派
01:24:52.700 --> 01:24:55.020,因为为什么因为
01:24:55.020 --> 01:24:57.580,现在
01:24:57.580 --> 01:24:59.100,现在就是
01:24:59.100 --> 01:25:02.940,没有就是一个非常强的那个
01:25:02.940 --> 01:25:03.980,传
01:25:04.020 --> 01:25:05.560,传教
01:25:05.560 --> 01:25:06.580,那个
01:25:06.580 --> 01:25:09.660,传教现象现在就是
01:25:09.660 --> 01:25:10.680,布隆斯坦
01:25:10.680 --> 01:25:12.720,是那个卢德
01:25:12.720 --> 01:25:14.520,卢德宗最
01:25:14.520 --> 01:25:16.060,重要的一方面
01:25:16.060 --> 01:25:18.620,他们还是在
01:25:18.620 --> 01:25:22.700,他们支持国外的就是
01:25:22.700 --> 01:25:24.500,教会
01:25:24.500 --> 01:25:28.340,特别是北欧的教会
01:25:28.340 --> 01:25:32.180,每个大城市之内就是基本上会有
01:25:32.180 --> 01:25:33.720,传教是
01:25:33.720 --> 01:25:37.040,还是有还是存在的但是
01:25:37.040 --> 01:25:38.080,他们
01:25:38.080 --> 01:25:39.360,经常就是在
01:25:39.360 --> 01:25:41.920,在非洲
01:25:41.920 --> 01:25:46.260,也不一定是就是很
01:25:46.260 --> 01:25:48.320,就是
01:25:48.320 --> 01:25:51.380,也不一定是就是
01:25:51.380 --> 01:25:56.240,最近会有的
01:25:56.240 --> 01:25:59.060,就是也是比较古老的
01:25:59.060 --> 01:26:01.360,就是传教
01:26:01.360 --> 01:26:02.900,中心
01:26:02.900 --> 01:26:03.680,好
01:26:03.680 --> 01:26:08.800,还有最后一个问题
01:26:08.800 --> 01:26:12.640,他说现在三自两会在推动这个路德宗神学吗
01:26:12.640 --> 01:26:13.400,就是这个
01:26:13.400 --> 01:26:19.800,三自教会在推动路德宗神学吗
01:26:19.800 --> 01:26:22.620,我看
01:26:22.620 --> 01:26:24.420,还是存在
01:26:24.420 --> 01:26:26.200,特别在
01:26:26.200 --> 01:26:30.820,不知道就是香港的那个制度跟中国大陆的制度不一样
01:26:30.820 --> 01:26:33.640,我就是最近跟一个比较
01:26:33.640 --> 01:26:38.000,年轻的一个
01:26:38.000 --> 01:26:41.320,一个就是属于那个路德宗的
01:26:41.320 --> 01:26:45.160,就是学者就是讲话
01:26:45.160 --> 01:26:45.920,他说
01:26:45.920 --> 01:26:49.000,很可能就是再过50年以后
01:26:49.000 --> 01:26:51.560,就是大概没有那个区别了
01:26:51.560 --> 01:26:55.660,因为很多人就是他们
01:26:55.660 --> 01:26:57.440,在
01:26:57.440 --> 01:27:00.520,中国大陆他们还记得就是他们
01:27:00.520 --> 01:27:03.600,他们的祖先是
01:27:03.640 --> 01:27:06.460,被就是
01:27:06.460 --> 01:27:10.800,路德宗的传教士就是归心
01:27:10.800 --> 01:27:12.600,然后他们就
01:27:12.600 --> 01:27:14.140,他们就
01:27:14.140 --> 01:27:16.440,自己认为是那个信律会
01:27:16.440 --> 01:27:19.520,但是很多人他们就是
01:27:19.520 --> 01:27:20.280,年轻人
01:27:20.280 --> 01:27:22.840,年轻人他们经常就是没有那个
01:27:22.840 --> 01:27:24.380,就是族派
01:27:24.380 --> 01:27:26.160,感觉他们
01:27:26.160 --> 01:27:27.960,自己认为是就是
01:27:27.960 --> 01:27:30.000,新教人或者那个基督教
01:27:30.000 --> 01:27:31.040,图
01:27:31.040 --> 01:27:32.820,不一定是那个
01:27:32.820 --> 01:27:33.600,路德宗的
01:27:33.640 --> 01:27:35.680,但是他们
01:27:35.680 --> 01:27:37.480,全部
01:27:37.480 --> 01:27:41.320,都可以学习那个
01:27:41.320 --> 01:27:44.400,路德就是马丁路德的那个
01:27:44.400 --> 01:27:46.440,神学
01:27:46.440 --> 01:27:47.720,文章
01:27:47.720 --> 01:27:48.480,因为
01:27:48.480 --> 01:27:50.800,他们并不是很复杂
01:27:50.800 --> 01:27:52.080,所以他们
01:27:52.080 --> 01:27:53.600,而且
01:27:53.600 --> 01:27:55.400,他对
01:27:55.400 --> 01:27:56.940,基督教的那个
01:27:56.940 --> 01:27:58.480,发展就是
01:27:58.480 --> 01:28:02.060,影响到了不少
01:28:02.060 --> 01:28:03.600,是的是这样的
01:28:03.640 --> 01:28:04.400,对
01:28:07.220 --> 01:28:10.300,好的我看是没有问题了
01:28:10.800 --> 01:28:14.140,感谢老曼教授的讲座
01:28:14.140 --> 01:28:15.420,如果大家以后有问题
01:28:15.420 --> 01:28:17.980,欢迎在我们的群里面聊天
01:28:17.980 --> 01:28:20.540,如果要问老曼教授呢
01:28:21.040 --> 01:28:23.860,我有机会可以跟老曼教授见面
01:28:23.860 --> 01:28:25.660,可以再亲自问一下
01:28:25.660 --> 01:28:27.200,然后把他的
01:28:27.200 --> 01:28:28.220,答案汇总过来
01:28:28.720 --> 01:28:30.520,然后我们这个讲座
01:28:30.520 --> 01:28:33.080,会在油管提供这个视频
01:28:33.080 --> 01:28:33.600,然后有时候
01:28:33.600 --> 01:28:35.900,也会提供这个
01:28:35.900 --> 01:28:38.980,最后整理出这个中文讲稿的内容
01:28:38.980 --> 01:28:41.800,如果大家有兴趣欢迎关注
01:28:41.800 --> 01:28:43.840,再次感谢大家
01:28:43.840 --> 01:28:47.420,来了解我们这个关于路德宗
01:28:47.420 --> 01:28:48.440,在中国的影响
01:28:48.440 --> 01:28:51.260,我相信这是一个非常好的
01:28:51.260 --> 01:28:53.060,讲座
01:28:53.060 --> 01:28:54.840,从历史学的角度呢
01:28:54.840 --> 01:28:56.900,希望这个讲座的内容
01:28:56.900 --> 01:28:58.440,能够一直传下去
01:28:58.440 --> 01:28:59.960,不要像警教一样
01:28:59.960 --> 01:29:01.240,大家以后
01:29:01.240 --> 01:29:02.020,警教
01:29:02.020 --> 01:29:03.300,对中国有多少影响
01:29:03.300 --> 01:29:03.820,我忘了
01:29:03.820 --> 01:29:04.840,忘得一干二净
01:29:04.840 --> 01:29:06.880,这个历史是很容易遗忘的
01:29:06.880 --> 01:29:07.900,这个
01:29:07.900 --> 01:29:10.720,因为我跟老师也是学历史方面的
01:29:10.720 --> 01:29:11.500,所以
01:29:11.500 --> 01:29:14.820,希望这个对大家有帮助
01:29:14.820 --> 01:29:17.640,对了解中国的历史有帮助
01:29:17.640 --> 01:29:18.660,好我们
01:29:18.660 --> 01:29:19.680,今天就讲到这里
01:29:19.680 --> 01:29:20.700,谢谢老曼教授
01:29:20.700 --> 01:29:21.220,谢谢大家
01:29:21.220 --> 01:29:21.980,非常感谢
01:29:21.980 --> 01:29:23.780,谢谢大家
01:29:23.780 --> 01:29:26.860,好的拜拜老曼教授
01:29:26.860 --> 01:29:27.880,拜拜
01:29:27.880 --> 01:29:28.640,拜拜
01:29:28.640 --> 01:29:29.660,再见
01:29:29.660 --> 01:29:30.440,拜拜
01:29:30.440 --> 01:29:30.940,再见
